X1,GEO.id2,STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE,GEO.display.label,Median_house_value,Total_units,Vacant_units,Median_rooms,Mean_household_size_owners,Mean_household_size_renters,Built_2005_or_later,Built_2000_to_2004,Built_1990s,Built_1980s,Built_1970s,Built_1960s,Built_1950s,Built_1940s,Built_1939_or_earlier,Bedrooms_0,Bedrooms_1,Bedrooms_2,Bedrooms_3,Bedrooms_4,Bedrooms_5_or_more,Owners,Renters,Median_household_income,Mean_household_income
8705,42017100105,42,17,100105,3297,40.083093,-74.947265,"Census Tract 1001.05, Bucks County, Pennsylvania",264500,1302,97,6.7,2.88,2.16,1,0,1,4.1,15.4,10.6,35.1,11.8,21,3.2,4,19.7,37.6,30.3,5.1,82.2,17.8,66369,64957
1291,6037117303,6,37,117303,3512,34.229822,-118.490601,"Census Tract 1173.03, Los Angeles County, California",448700,1036,18,5.9,3.38,4.05,0,1.6,2.7,3.2,4.1,38.5,48.2,1.7,0,2.6,0,6.5,63.3,26.9,0.7,79.2,20.8,58220,79482
683,6017031302,6,17,31302,4701,38.758576,-120.606091,"Census Tract 313.02, El Dorado County, California",283700,2430,435,4.9,2.41,2.33,2.4,5.5,9.5,15.1,33.6,14.7,7.7,10.4,1.1,0,15.6,39,31,14.4,0,72.9,27.1,47107,65556
5553,6071009109,6,71,9109,6070,34.420719,-117.540318,"Census Tract 91.09, San Bernardino County, California",208000,2225,252,5.8,2.8,2.63,0.6,11.4,20,47.1,8.6,3.5,5.8,0,3,0,2.7,22.5,52.7,20.3,1.8,66.2,33.8,43867,64671
1776,6037212410,6,37,212410,3903,34.058937,-118.301681,"Census Tract 2124.10, Los Angeles County, California",573800,1790,134,2.9,1.97,2.66,0,6.1,8.8,19.8,12.7,19.3,7.9,2.1,23.4,21.1,36.8,38.1,4,0,0,5.2,94.8,36594,42715
9168,42039112002,42,39,112002,1410,41.599568,-80.479302,"Census Tract 1120.02, Crawford County, Pennsylvania",84600,1911,1312,5.3,2.25,2.19,4,5.4,16.3,8.9,15.9,14.4,15,5.7,14.4,0.5,8.6,37.5,47.7,4.2,1.4,89.5,10.5,32412,41563
280,6001441921,6,1,441921,3663,37.542458,-121.968864,"Census Tract 4419.21, Alameda County, California",462700,1329,124,4.5,3.98,2.84,0,11.8,36.9,8.8,12.4,9.4,19,1.7,0,0,17.8,31.9,37.9,10.2,2.1,28.4,71.6,95775,102750
8909,42021011600,42,21,11600,2734,40.472732,-78.835867,"Census Tract 116, Cambria County, Pennsylvania",71400,1244,113,6.2,2.44,2.33,0,0.5,2.5,4.9,10.7,6,7.1,15.2,53.1,0,4.3,19.3,53.3,14.9,8.3,80.9,19.1,42443,47319
1436,6037132501,6,37,132501,3763,34.198118,-118.548861,"Census Tract 1325.01, Los Angeles County, California",342200,1126,55,4.8,3.88,2.82,0,4.8,2,1.1,20.1,16.5,47.9,5.5,2.2,0.7,22.7,16,42.9,17.7,0,47.9,52.1,50474,61527
4630,6065042008,6,65,42008,7082,33.858327,-117.369913,"Census Tract 420.08, Riverside County, California",381700,2246,182,7,3.56,3.39,13.8,16.3,11.9,28.7,23.6,2.8,2.5,0.5,0,0.6,0,2.5,40.4,47.9,8.5,92.6,7.4,95156,103947
1606,6037191420,6,37,191420,3365,34.085123,-118.288046,"Census Tract 1914.20, Los Angeles County, California",577400,1216,25,3.1,3.13,3.01,3.5,0,0,17,10.9,15.5,10.5,9.5,33.1,16.4,48.1,29.6,5.5,0.3,0,5.6,94.4,35399,43108
7389,6089012302,6,89,12302,5450,40.463406,-122.421235,"Census Tract 123.02, Shasta County, California",262600,2170,144,5.4,2.71,2.73,5.5,7.8,13.5,15.9,34.4,16.4,2.5,2.9,1,1,3,26.6,53.8,14.4,1.1,75.6,24.4,53011,58988
5095,6067007107,6,67,7107,3372,38.661463,-121.545928,"Census Tract 71.07, Sacramento County, California",354000,1347,99,6.4,2.83,3.31,24.8,70.7,2.6,0,1,0,0,1,0,1.6,5.2,9.6,31.8,36.2,15.6,75,25,92045,108173
2741,6037532603,6,37,532603,3319,33.982543,-118.232424,"Census Tract 5326.03, Los Angeles County, California",389600,787,31,3.5,5.27,3.94,0,3.3,2.9,8.4,11.4,8.4,20.5,15.4,29.7,9.9,34.8,32.4,15.8,3.3,3.8,21,79,32381,43137
2925,6037552301,6,37,552301,4900,33.912424,-118.063878,"Census Tract 5523.01, Los Angeles County, California",346900,1314,31,4.8,3.97,3.49,0,1.5,6.5,10.7,11.3,17,51.2,1.8,0,9.9,4.9,30.7,29.5,19.1,5.9,67.5,32.5,78380,95785
7951,6111007201,6,111,7201,3429,34.193358,-118.850057,"Census Tract 72.01, Ventura County, California",719600,1187,11,7,2.83,3.11,0,0,13,6.3,8.9,34.4,34.9,0.9,1.6,0,0.9,2.4,32.7,51.8,12.2,93.2,6.8,135238,150128
7215,6085510801,6,85,510801,5290,37.426513,-122.109929,"Census Tract 5108.01, Santa Clara County, California",,1959,216,6,2.66,3.36,6.5,9.3,2.8,6.9,9.9,4.8,55.7,3.5,0.5,0,3.6,15.5,42.1,29.5,9.3,86,14,150052,164482
2922,6037552002,6,37,552002,3721,33.913174,-118.086938,"Census Tract 5520.02, Los Angeles County, California",333700,1003,19,4.2,4.82,2.75,0,0,10.4,18.4,7.1,20.3,30.3,9.5,4,10.8,18.7,32.2,32.6,5.7,0,42.5,57.5,57500,64786
383,6007000603,6,7,603,3130,39.735472,-121.849527,"Census Tract 6.03, Butte County, California",303600,1154,80,4.3,2.23,2.27,1,3.8,5.5,8.4,15.4,7.5,14.7,18.9,24.7,3.2,26.5,28.2,31.4,10.1,0.7,21.4,78.6,21867,38539
5487,6071005600,6,71,5600,7101,34.117399,-117.291223,"Census Tract 56, San Bernardino County, California",98900,2037,303,3.8,3.92,3.67,1.6,0.5,0,1.3,6.9,10.7,25.4,15.5,38.2,5.4,19.5,49,24.4,1.2,0.4,27.1,72.9,25500,30084
4805,6065043900,6,65,43900,6405,33.938754,-116.973729,"Census Tract 439, Riverside County, California",194500,2226,292,4.7,3.38,2.67,0.4,10,4.5,6.6,14.7,21.2,26.4,5.1,11.1,5.1,10.8,36.3,34,11.6,2.2,56.6,43.4,41296,52194
11214,42133020222,42,133,20222,4498,40.157444,-76.889692,"Census Tract 202.22, York County, Pennsylvania",215200,1861,165,7,2.72,1.66,5.1,7.6,17.3,25.5,20.4,8.8,6.3,1.8,7.2,0,5.6,13.7,52.2,21.7,6.8,89.3,10.7,84219,99698
8688,42015950100,42,15,950100,4270,41.855803,-76.219405,"Census Tract 9501, Bradford County, Pennsylvania",135000,2211,523,6.3,2.63,3.28,2.4,4,12.9,16.7,14.6,5.3,2.8,3.1,38.2,1.7,2.1,21.4,49.8,20,4.9,86.4,13.6,45750,59223
7505,6095253403,6,95,253403,4959,38.447745,-121.841516,"Census Tract 2534.03, Solano County, California",359400,1710,86,6.6,2.98,3.96,0,14,29.1,13.4,33.7,5.8,3,0,0.8,0,0,0.9,47.1,49.8,2.2,88.1,11.9,86307,101475
65,6001406202,6,1,406202,4718,37.782006,-122.226739,"Census Tract 4062.02, Alameda County, California",381400,1389,192,3.6,2.99,3.42,14.5,0,1.6,2.4,10.7,17.8,10.3,14.4,28.2,13.8,27.1,43.1,10,4.8,1.2,13.9,86.1,25417,40365
7090,6085505009,6,85,505009,6256,37.415473,-121.954704,"Census Tract 5050.09, Santa Clara County, California",83000,2395,106,4.7,2.9,2.87,2.7,10.1,42.3,17.1,21.1,5.9,0.7,0,0,2.1,13.9,37.8,37.1,9.1,0,57.2,42.8,71662,80215
5189,6067008513,6,67,8513,2793,38.651148,-121.09991,"Census Tract 85.13, Sacramento County, California",466900,958,75,6.3,2.98,2.64,59,36.3,0,2.2,0,0,0,0,2.5,0,0,18.7,31.5,33.1,16.7,85.2,14.8,137750,139023
9420,42045410400,42,45,410400,8791,39.843953,-75.491415,"Census Tract 4104, Delaware County, Pennsylvania",387300,2835,49,7.8,3.01,3.54,18.4,11.5,35.8,12.3,5.1,3.7,5.3,0.5,7.4,0,0.4,17.6,29.1,45.1,7.8,98.1,1.9,112444,126249
4599,6065041409,6,65,41409,14898,33.874027,-117.468623,"Census Tract 414.09, Riverside County, California",421400,4445,405,7.2,3.65,3.33,16.2,32.4,21.1,25.2,3.8,1.1,0.2,0,0,0.2,0.4,3.3,25.2,48.1,22.9,90.7,9.3,95425,108517
2249,6037401201,6,37,401201,3110,34.124726,-117.830612,"Census Tract 4012.01, Los Angeles County, California",497300,1091,0,5.9,2.93,2.54,0,1.6,4.2,14.6,15.3,39,23.6,1.6,0,0,1.4,17.6,41.6,35.2,4.2,75.9,24.1,87652,108064
5751,6073004400,6,73,4400,3866,32.72476,-117.129425,"Census Tract 44, San Diego County, California",567400,1872,89,4.2,2.67,2.04,1.4,0.8,0,1.3,9.3,6.8,10.7,10.5,59,3.1,32.5,44.6,13.8,2.7,3.3,36.3,63.7,51432,73083
4243,6059087505,6,59,87505,5222,33.810205,-117.930498,"Census Tract 875.05, Orange County, California",340800,1475,24,4.3,3.08,3.71,6.6,6.5,5.2,11.1,35.9,14.2,19.5,1.2,0,0,14,32.9,41.1,12,0,45.3,54.7,39932,62259
3261,6037670324,6,37,670324,5127,33.79955,-118.377329,"Census Tract 6703.24, Los Angeles County, California",,2087,86,6.7,2.58,2.29,0.8,4.6,4.4,3.7,10.2,21.8,33.7,9.2,11.6,0,1.7,13.8,40.9,25.9,17.8,86.1,13.9,160156,248919
2083,6037273902,6,37,273902,4227,33.984321,-118.464596,"Census Tract 2739.02, Los Angeles County, California",,2532,273,4.4,2.15,1.53,1.9,3,5.6,13.5,19.6,10.4,12.9,12.2,20.9,3.8,24.6,42.3,25.2,2.9,1.1,38.2,61.8,91042,143724
7791,6107002700,6,107,2700,5615,36.081337,-118.800136,"Census Tract 27, Tulare County, California",306100,4136,1980,4.8,2.63,2.31,4.4,10.2,16.5,12.9,17,11.3,4.6,9.4,13.8,3.7,9.5,41.2,39.2,5,1.4,72.9,27.1,45451,61374
3558,6041109001,6,41,109001,3853,37.980688,-122.527099,"Census Tract 1090.01, Marin County, California",931600,1922,130,4.9,2.13,2.07,0,2,3.7,6.5,10.6,25.9,26.5,16.2,8.5,3,25.5,20.4,37.9,12.3,0.9,40.8,59.2,59234,80507
7807,6107003801,6,107,3801,3077,36.071483,-119.031506,"Census Tract 38.01, Tulare County, California",188400,1166,66,4.7,2.59,2.75,3.5,0,2.8,16.6,26.8,17.2,17.2,12.9,2.9,0,21.1,36.6,39.5,0.7,2.1,35.1,64.9,37959,44169
4260,6059088105,6,59,88105,4133,33.784876,-117.976843,"Census Tract 881.05, Orange County, California",429800,1075,70,5.7,3.59,3.99,0,3.3,6.9,10.4,14,12,43.4,10,0,2,0.7,8.4,48.3,36.1,4.6,76.5,23.5,59141,72692
3511,6037980028,6,37,980028,4,33.945498,-118.383981,"Census Tract 9800.28, Los Angeles County, California",,0,0,,,,,,,,,,,,,,,,,,,,,,
1732,6037208903,6,37,208903,4019,34.060522,-118.272468,"Census Tract 2089.03, Los Angeles County, California",,1181,118,1.5,2.18,2.69,3.8,2.5,0.7,5.8,20.2,5.5,9.3,15.6,36.6,53.8,23.7,16.7,3.2,2.6,0,1,99,21272,27922
4981,6067002200,6,67,2200,4004,38.557802,-121.508295,"Census Tract 22, Sacramento County, California",349700,1849,99,4.8,1.91,2.29,0,0,0.4,0.6,5.8,16.8,11.4,40.7,24.4,1.2,12.5,45.9,34.7,5.2,0.5,35.7,64.3,28132,46212
2942,6037553602,6,37,553602,4730,33.908503,-118.163262,"Census Tract 5536.02, Los Angeles County, California",333300,1409,247,4.2,3.61,3.23,0.5,0,22.6,25,9.9,15.8,14.4,11.5,0.4,6,12.4,56.6,20.4,4.6,0,43.5,56.5,46875,52156
3433,6037920020,6,37,920020,6954,34.457751,-118.497437,"Census Tract 9200.20, Los Angeles County, California",447000,2219,74,6.3,3.28,3.04,0,12.2,12.6,11.7,31.3,30.7,1.5,0,0,0.4,0.9,16.2,38.2,37.8,6.5,86.3,13.7,96409,120734
4630,6065042008,6,65,42008,7082,33.858327,-117.369913,"Census Tract 420.08, Riverside County, California",381700,2246,182,7,3.56,3.39,13.8,16.3,11.9,28.7,23.6,2.8,2.5,0.5,0,0.6,0,2.5,40.4,47.9,8.5,92.6,7.4,95156,103947
2280,6037402502,6,37,402502,7225,34.047847,-117.760138,"Census Tract 4025.02, Los Angeles County, California",255000,1743,75,4.5,4.58,4.23,8.8,12.6,2.4,20.7,0.7,10,17,18.3,9.4,3.3,12.7,41.4,34.3,7.5,0.8,28.8,71.2,41233,43865
4097,6059063202,6,59,63202,3556,33.642707,-117.909079,"Census Tract 632.02, Orange County, California",800300,1638,138,4.3,2.58,2.23,0,2.4,2.3,3.3,8.5,22,52.5,6.8,2.3,1.2,22,35.6,28.4,12.2,0.5,40.9,59.1,64222,99687
7791,6107002700,6,107,2700,5615,36.081337,-118.800136,"Census Tract 27, Tulare County, California",306100,4136,1980,4.8,2.63,2.31,4.4,10.2,16.5,12.9,17,11.3,4.6,9.4,13.8,3.7,9.5,41.2,39.2,5,1.4,72.9,27.1,45451,61374
1094,6029005403,6,29,5403,8379,35.610144,-117.68564,"Census Tract 54.03, Kern County, California",181400,3541,495,5.3,2.52,2.52,7.4,2.1,13.9,19.4,34,7.7,9.2,3.5,2.8,2,4,27.1,47.9,17.5,1.6,65.2,34.8,56615,69223
4268,6059088401,6,59,88401,5317,33.788906,-117.928096,"Census Tract 884.01, Orange County, California",439500,1316,39,5.8,3.7,3.75,0,1.6,0,3.8,2.5,11.1,70.1,7.7,3.2,0.5,0,8.3,56.2,31.2,3.8,90.8,9.2,74938,75263
7787,6107002400,6,107,2400,11470,36.210825,-119.304051,"Census Tract 24, Tulare County, California",250600,3252,145,6.1,3.08,3.66,30.7,19.3,11.5,5.1,13.5,10.3,3.8,2.2,3.6,1.4,0.9,11.4,56.9,24.8,4.5,72,28,63420,78766
1875,6037226420,6,37,226420,4906,34.02176,-118.25725,"Census Tract 2264.20, Los Angeles County, California",290900,1197,107,3.7,4.86,4.86,2.1,0,1.1,15.9,12.5,7.5,1.9,8,51,18.9,27.5,20.2,22.1,7.4,3.9,15.2,84.8,27664,32880
4404,6059110302,6,59,110302,6033,33.851921,-118.010181,"Census Tract 1103.02, Orange County, California",395400,1626,113,5.5,3.5,3.93,0,1.4,3.9,5.4,7.8,21.5,53.4,2,4.6,0.4,3.8,23.2,56.9,11.4,4.2,69.1,30.9,63393,71564
10349,42091208905,42,91,208905,2586,40.260176,-75.631949,"Census Tract 2089.05, Montgomery County, Pennsylvania",163100,1288,51,6.1,2.17,1.85,0,0,2.3,8,6.8,8.6,42.2,13.7,18.3,2.5,5.2,17.4,59.7,14.8,0.5,80,20,43050,53494
2930,6037552700,6,37,552700,6985,33.898549,-118.073486,"Census Tract 5527, Los Angeles County, California",351000,1795,61,4.8,3.57,4.88,0,1.7,1.7,5.4,5.8,7.8,35.5,27.7,14.5,3.9,7,27.4,53.1,6.9,1.7,74.2,25.8,62254,69667
7692,6099003802,6,99,3802,5860,37.486735,-120.855574,"Census Tract 38.02, Stanislaus County, California",155900,1682,210,4.4,3.96,3.56,2.6,9.8,6.2,11.8,9.2,14.9,10.8,19.2,15.7,0.6,18.1,43.3,27.3,8.1,2.6,38.7,61.3,30115,40208
6418,6075030102,6,75,30102,4838,37.75864,-122.456841,"Census Tract 301.02, San Francisco County, California",936700,2432,107,4.5,2.13,1.87,0,2.6,4.9,4.6,24.6,17.8,15.5,4.2,25.8,6,28.1,32.1,21.7,12.1,0,50.4,49.6,94558,135691
209,6001435104,6,1,435104,5216,37.632281,-122.048879,"Census Tract 4351.04, Alameda County, California",434700,2102,269,4,2.99,2.76,0.8,5.8,18.9,23.3,21.6,19.5,5.9,1,3.4,0.6,26,49.4,15.7,3.5,4.9,28.8,71.2,55975,67402
3438,6037920030,6,37,920030,5818,34.415739,-118.488626,"Census Tract 9200.30, Los Angeles County, California",382600,1976,45,5.3,2.91,3.22,0,5.5,20.3,69.7,3.8,0.7,0,0,0,0,1,32.1,40.1,26.3,0.6,73.8,26.2,84375,94819
10192,42091201203,42,91,201203,3389,40.182778,-75.220731,"Census Tract 2012.03, Montgomery County, Pennsylvania",492600,1418,87,6.8,2.82,1.24,0.8,6.9,17.1,11.1,32.1,5.4,20.3,3.7,2.5,4.2,26.5,11.5,17.1,29.1,11.6,63,37,83650,139091
7538,6097151306,6,97,151306,3636,38.347177,-122.69437,"Census Tract 1513.06, Sonoma County, California",195300,1679,101,4.6,1.9,2.46,1,1.2,4.3,27.6,52.1,8.8,2,2.3,0.6,1.2,5.4,59.5,24.2,7.1,2.6,57.8,42.2,54610,65775
2557,6037463900,6,37,463900,3456,34.130018,-118.157165,"Census Tract 4639, Los Angeles County, California",789400,1695,170,5.1,2.03,2.02,1.1,2.3,2.1,2,12.6,18.1,29.4,10.6,21.9,1.5,11.9,49.1,24.4,11.4,1.6,62,38,104671,140793
10541,42101007700,42,101,7700,2380,39.946981,-75.207602,"Census Tract 77, Philadelphia County, Pennsylvania",77400,858,144,3.9,2.83,2.06,0,0,0.9,5.2,0.2,14.3,12.2,29.7,37.3,12.8,37.9,16.3,11.1,12.9,9,22.3,77.7,24357,38862
1393,6037127520,6,37,127520,4045,34.218919,-118.468957,"Census Tract 1275.20, Los Angeles County, California",,1258,108,3.1,1.48,3.55,0,6.8,8.7,22,28.8,10.7,11.9,0.1,11,14,49.8,30,6.3,0,0,1.8,98.2,38279,39641
7304,6087100800,6,87,100800,6873,36.973193,-122.015251,"Census Tract 1008, Santa Cruz County, California",645000,3303,221,4,2.85,2.48,2.5,1.6,4.7,5.2,21.3,13.2,11.6,12.4,27.5,2.9,31.8,37.1,16.2,8.6,3.3,27.5,72.5,54409,65512
2477,6037432402,6,37,432402,6310,34.08391,-118.026335,"Census Tract 4324.02, Los Angeles County, California",382700,1752,34,4.2,4.2,3.23,3.1,2.1,17.2,10,14.7,24.8,18.1,4.6,5.4,2.4,23.7,37.7,23.7,9.6,3,30.8,69.2,32205,48426
597,6013359202,6,13,359202,6148,37.98803,-122.271142,"Census Tract 3592.02, Contra Costa County, California",468100,2242,89,6.5,3.03,2.59,0,3.5,2.4,14.1,23.1,31,21.6,3.2,1.1,2.1,1.4,6.9,44.2,38.7,6.6,88.7,11.3,97731,104133
4402,6059110203,6,59,110203,5393,33.813271,-118.018289,"Census Tract 1102.03, Orange County, California",408000,1717,31,5.2,3.12,3.58,0,0.5,0.9,22.6,8.6,18.6,48.4,0.4,0,2,9.4,18.5,29.1,38.1,2.9,71.9,28.1,70606,76722
544,6013345112,6,13,345112,6513,37.767436,-121.928871,"Census Tract 3451.12, Contra Costa County, California",850100,2320,81,5.9,3.16,1.86,16.4,30.3,30.2,18.5,2.8,0,1.8,0,0,0,27.4,12.7,20.6,27.3,12.1,56.7,43.3,105687,133879
4578,6065040901,6,65,40901,6516,33.912747,-117.488915,"Census Tract 409.01, Riverside County, California",317100,2274,233,4.7,3.72,3.1,14.9,40.2,6.5,2.3,20.8,10.2,3.6,0,1.6,1.1,21.4,27.6,23.1,19.8,6.9,42.1,57.9,67304,69580
559,6013349000,6,13,349000,4686,37.890228,-122.104685,"Census Tract 3490, Contra Costa County, California",926900,1902,139,5.7,2.76,2.27,0.6,0,3,9,16.7,20.7,29.2,14.7,6,0.5,6.7,31.4,38.1,20.9,2.3,61.5,38.5,111947,130644
955,6025011900,6,25,11900,10966,32.690887,-115.483221,"Census Tract 119, Imperial County, California",196600,2826,136,5.2,4.3,3.13,15.1,51.1,14.7,6.9,7.3,1.5,2.8,0,0.7,2.7,11.8,6.4,49.4,21.9,7.8,71.1,28.9,42629,60097
10500,42101002701,42,101,2701,3874,39.928416,-75.153958,"Census Tract 27.01, Philadelphia County, Pennsylvania",216700,1693,95,4.6,2.81,2.14,7,0,1.4,1.3,1.7,0.6,1.7,5.3,81.1,14.1,18.3,24.5,32.3,7.5,3.2,35.2,64.8,28435,39406
2158,6037300100,6,37,300100,6002,34.238639,-118.236528,"Census Tract 3001, Los Angeles County, California",780500,2073,105,6,2.93,3.7,0.9,0,3.4,1.9,6.6,25.4,34.7,18.9,8.3,0,5.3,16.1,49.5,26.7,2.5,90.7,9.3,109087,138759
2043,6037269100,6,37,269100,4359,34.053444,-118.394402,"Census Tract 2691, Los Angeles County, California",865800,2138,139,4.7,2.5,1.99,6,0.7,8.7,10.4,6.5,14.8,15.3,24,13.5,2.9,22.2,37.1,28.3,6.4,3.2,41.9,58.1,73705,108755
1967,6037239802,6,37,239802,4902,33.96257,-118.263188,"Census Tract 2398.02, Los Angeles County, California",352500,1348,232,4.7,4.46,3.76,2.2,3.6,0,0.7,3.4,21.8,21.4,13.4,33.5,23.7,11.9,27.3,31.5,3.3,2.2,38.4,61.6,30568,37937
3751,6053013200,6,53,13200,4225,36.574831,-121.835393,"Census Tract 132, Monterey County, California",996600,1892,247,7.3,2.43,1.76,4.7,18.2,12.6,22.6,12.2,15.1,8,5.3,1.3,0,1.3,13.8,38.9,36.3,9.8,86.7,13.3,122171,155982
5234,6067009322,6,67,9322,13206,38.446032,-121.389443,"Census Tract 93.22, Sacramento County, California",275900,3704,189,6.1,3.58,4.08,17.6,29.7,48.4,0.8,0.6,2.2,0.3,0.4,0,0.9,2.6,8.7,38.1,38.3,11.3,67.4,32.6,69727,79378
2908,6037551101,6,37,551101,3926,33.921089,-118.124769,"Census Tract 5511.01, Los Angeles County, California",375900,1195,0,4.3,3.67,3.78,0,0,0,18.6,16.4,13.4,32.3,18.4,0.9,2.2,18.4,47.3,26.1,6,0,31.5,68.5,48987,67885
1114,6029006301,6,29,6301,4004,35.214332,-118.83237,"Census Tract 63.01, Kern County, California",138500,1115,16,5.1,3.58,3.58,0,0,40.3,14.3,12.3,12.6,18.1,2.2,0.3,1.7,9.4,12.3,51,25.3,0.3,64.7,35.3,31920,43473
3773,6053990000,6,53,990000,0,36.717741,-121.964116,"Census Tract 9900, Monterey County, California",,0,0,,,,,,,,,,,,,,,,,,,,,,
8117,42003110600,42,3,110600,2406,40.472014,-79.915789,"Census Tract 1106, Allegheny County, Pennsylvania",208000,1127,72,7,2.35,2.01,0,0,0.9,0,0,9.1,12.2,11.6,66.3,0,5.4,16.4,41.7,19.6,16.9,80.4,19.6,80050,87163
10394,42095015901,42,95,15901,5595,40.770063,-75.388217,"Census Tract 159.01, Northampton County, Pennsylvania",230700,2287,91,6.4,2.75,2.06,1.6,8.8,14.8,17.2,23.5,6.7,5.7,5.6,16.1,0,2.3,24.7,45.3,23.1,4.6,86.9,13.1,58000,70735
8510,42007601600,42,7,601600,1500,40.731158,-80.296665,"Census Tract 6016, Beaver County, Pennsylvania",72300,742,90,5.1,2.19,2.24,0.5,0.3,4.2,6.3,12.9,6.2,16.8,17.1,35.6,0.3,12.7,46.4,38.3,0.9,1.5,62.1,37.9,33750,41901
8977,42029300103,42,29,300103,2519,40.044468,-75.482401,"Census Tract 3001.03, Chester County, Pennsylvania",343600,1221,104,5.9,2.12,1.86,1.2,5.1,23.8,18.2,10.5,9.1,6.9,6.9,18.4,6.2,8.1,36.1,22.3,23.2,4.1,57.2,42.8,61528,96680
238,6001437600,6,1,437600,3217,37.63569,-122.080097,"Census Tract 4376, Alameda County, California",438400,935,29,5,3.68,4,0,0,3.5,6.2,30.5,12.4,42.2,3.3,1.8,0,9.5,27.4,55.9,4.5,2.7,56.6,43.4,61865,67921
9631,42065951100,42,65,951100,3805,40.952093,-78.959313,"Census Tract 9511, Jefferson County, Pennsylvania",97000,1744,159,6.1,2.51,2.23,0.8,3.7,10.2,12.7,19.8,12.3,10.3,6.5,23.6,0.5,2,26.2,54,15.3,2.1,87.6,12.4,46094,61041
2631,6037500500,6,37,500500,2950,34.015257,-118.083945,"Census Tract 5005, Los Angeles County, California",216400,901,0,5,2.98,5.1,0,3.8,10.2,30.9,29.7,0,13.7,8,3.8,0,6.2,42.5,43.2,8.1,0,71.8,28.2,48365,51056
207,6001435102,6,1,435102,5179,37.655166,-122.044197,"Census Tract 4351.02, Alameda County, California",598300,1569,63,6.1,2.76,2.25,7.1,0.8,26.1,32.1,16.7,9.9,2.7,0,4.6,1.6,9.4,19.8,30.7,27.7,10.7,79.8,20.2,107625,110460
6747,6081606600,6,81,606600,3703,37.554069,-122.316948,"Census Tract 6066, San Mateo County, California",850400,1453,77,5.2,2.47,2.36,6.3,1.2,6.6,6.3,1.9,7.6,20,13.8,36.3,1.3,17.3,40.2,28.6,8.9,3.7,63.2,36.8,102339,129404
8568,42011000500,42,11,500,3554,40.360098,-75.918187,"Census Tract 5, Berks County, Pennsylvania",74100,1412,26,6,3.29,2.59,0.9,0,1.1,0,12.1,1.1,3,20.5,61.2,2.6,5.3,15.8,46.1,24.1,6.1,71.6,28.4,41406,47162
10432,42095018200,42,95,18200,3538,40.881174,-75.107921,"Census Tract 182, Northampton County, Pennsylvania",250900,1626,208,6.4,2.37,2.74,1.2,2,10.5,21.7,8.7,1.7,4.2,4.1,45.9,0,4.4,28.9,38.8,16.2,11.7,94,6,57333,74025
2715,6037531102,6,37,531102,3548,34.037174,-118.181596,"Census Tract 5311.02, Los Angeles County, California",351300,901,25,3.7,4.37,3.03,0.2,1.4,3.4,8.4,14.7,8.9,9.8,13.3,39.8,11.7,33.3,27.4,20.1,6.7,0.9,29.9,70.1,35904,46116
7464,6095252402,6,95,252402,5238,38.244345,-122.064727,"Census Tract 2524.02, Solano County, California",254300,1665,155,5.2,3.13,3.18,0,1.5,2.2,33.6,23.1,18.3,16.7,3.5,1.1,3.7,11.9,22,41.7,19.1,1.6,58.4,41.6,52653,67060
10591,42101012500,42,101,12500,5210,39.961278,-75.171517,"Census Tract 125, Philadelphia County, Pennsylvania",370600,3141,388,3.1,1.59,1.4,4.9,0,6.2,23.2,22.2,9.4,23.7,1.1,9.4,13.2,52,27,6,1.8,0,10.6,89.4,52193,78515
6749,6081606800,6,81,606800,3234,37.527067,-122.336675,"Census Tract 6068, San Mateo County, California",,1331,36,6.3,2.59,2.22,2.5,0,5.6,2.5,38.5,19.2,28.2,2.3,1.4,4.8,8.3,8.3,44.3,27,7.4,76.6,23.4,132026,176103
3171,6037602802,6,37,602802,4304,33.920343,-118.300016,"Census Tract 6028.02, Los Angeles County, California",401000,1309,132,5.7,3.39,3.74,0,1.3,4,3,6.9,18.6,48.7,5.1,12.5,0,4.7,23.2,49.8,19.5,2.8,68.6,31.4,51454,67802
4654,6065042409,6,65,42409,3299,33.957134,-117.251128,"Census Tract 424.09, Riverside County, California",201600,973,65,5.3,2.91,3.84,0,0,7.9,87.4,0.5,2.8,1.4,0,0,0.9,1.1,29.1,57,8.3,3.5,71,29,41364,57681
10920,42109070600,42,109,70600,5303,40.724338,-76.926656,"Census Tract 706, Snyder County, Pennsylvania",138500,1926,151,6.3,3.1,2.83,4,3.3,10.6,14,16.2,9.9,5.9,5.4,30.7,0.7,4.5,14.1,55.7,18.3,6.7,82.7,17.3,48412,58285
5324,6071000814,6,71,814,3832,34.142109,-117.661207,"Census Tract 8.14, San Bernardino County, California",625000,1327,39,7.4,2.91,9.7,2.4,0,1.7,35.3,46,13.6,0,0.9,0,0,0,2.7,31.3,54.4,11.6,99.2,0.8,118529,140671
4370,6059099902,6,59,99902,4486,33.766793,-118.020155,"Census Tract 999.02, Orange County, California",465400,1368,23,5.5,3.42,3.34,0,6.8,8.6,2.3,9.4,17.5,46.6,7.9,0.8,0,1.9,18.3,37.9,40.4,1.5,73.3,26.7,80202,79880
